product_id,sale_date,sales_rep,region,sales_amount,quantity_sold,category,unit_cost,unit_price,customer_type,discount,payment_method,sales_channel,region_and_sales_rep,source,transaction_id,product_name,units_sold,total_revenue
1074.0,2023-12-16,Bob,North,6310.56,19.0,Furniture,278.67,423.13,New,0.24,Credit Card,Online,North-Bob,POS,,,,
1039.0,2023-08-01,Eve,West,7527.63,36.0,Clothing,2919.0,3125.01,New,0.24,Cash,Online,West-Eve,POS,,,,
1057.0,2023-06-08,Charlie,East,1605.28,43.0,Furniture,4567.39,4958.780000000001,New,0.04,Cash,Retail,East-Charlie,POS,,,,
1017.0,2023-01-24,Eve,North,4637.4,27.0,Electronics,927.89,1399.09,Returning,0.27,Credit Card,Online,North-Eve,POS,,,,
1086.0,2023-10-20,David,South,3577.07,32.0,Furniture,84.86,517.18,Returning,0.2,Credit Card,Retail,South-David,POS,,,,
1090.0,2023-01-04,Eve,North,1028.39,14.0,Furniture,4037.21,4323.71,Returning,0.27,Credit Card,Online,North-Eve,POS,,,,
1044.0,2023-08-08,Alice,North,4912.69,18.0,Clothing,430.14,641.18,New,0.13,Cash,Online,North-Alice,POS,,,,
1025.0,2023-12-30,David,West,9215.32,28.0,Electronics,2097.84,2270.99,New,0.13,Credit Card,Retail,West-David,POS,,,,
1017.0,2023-01-20,Bob,East,496.59,29.0,Clothing,3410.49,3481.72,New,0.24,Bank Transfer,Retail,East-Bob,POS,,,,
1013.0,2023-06-01,Charlie,East,2985.46,16.0,Furniture,1222.15,1284.36,Returning,0.03,Credit Card,Retail,East-Charlie,POS,,,,
1084.0,2023-02-19,David,West,2154.66,35.0,Food,465.61,812.9100000000001,New,0.16,Bank Transfer,Online,West-David,POS,,,,
1025.0,2023-06-26,David,North,2457.65,47.0,Furniture,3861.61,3998.91,New,0.25,Credit Card,Online,North-David,POS,,,,
1068.0,2023-04-06,Alice,South,9093.5,31.0,Clothing,3169.37,3304.15,Returning,0.25,Credit Card,Retail,South-Alice,POS,,,,
1010.0,2023-04-15,Charlie,North,4733.88,4.0,Food,4943.03,5442.15,Returning,0.29,Cash,Online,North-Charlie,POS,,,,
1067.0,2023-09-07,Bob,North,4716.36,37.0,Clothing,1754.32,1856.4,New,0.21,Bank Transfer,Retail,North-Bob,POS,,,,
1018.0,2023-04-27,David,South,7629.7,17.0,Clothing,355.72,438.27,Returning,0.06,Bank Transfer,Online,South-David,POS,,,,
1100.0,2023-12-20,David,West,1629.47,39.0,Electronics,3685.03,3743.39,New,0.01,Bank Transfer,Online,West-David,POS,,,,
1086.0,2023-08-16,Alice,East,4923.93,48.0,Food,2632.58,2926.68,Returning,0.14,Cash,Online,East-Alice,POS,,,,
,2024-01-01,,North America,,,Electronics,,999.99,New,,Credit Card,Online,,Online,10001.0,iPhone 14 Pro,2.0,1999.98
,2024-01-02,,Europe,,,Home Appliances,,499.99,New,,PayPal,Online,,Online,10002.0,Dyson V11 Vacuum,1.0,499.99
,2024-01-03,,Asia,,,Clothing,,69.99,New,,Debit Card,Online,,Online,10003.0,Levi's 501 Jeans,3.0,209.97
,2024-01-04,,North America,,,Books,,15.99,New,,Credit Card,Online,,Online,10004.0,The Da Vinci Code,4.0,63.96
,2024-01-05,,Europe,,,Beauty Products,,89.99,New,,PayPal,Online,,Online,10005.0,Neutrogena Skincare Set,1.0,89.99
,2024-01-06,,Asia,,,Sports,,29.99,New,,Credit Card,Online,,Online,10006.0,Wilson Evolution Basketball,5.0,149.95
,2024-01-07,,North America,,,Electronics,,2499.99,New,,Credit Card,Online,,Online,10007.0,MacBook Pro 16-inch,1.0,2499.99
,2024-01-08,,Europe,,,Home Appliances,,599.99,New,,PayPal,Online,,Online,10008.0,Blueair Classic 480i,2.0,1199.98
,2024-01-09,,Asia,,,Clothing,,89.99,New,,Debit Card,Online,,Online,10009.0,Nike Air Force 1,6.0,539.94
,2024-01-10,,North America,,,Books,,25.99,New,,Credit Card,Online,,Online,10010.0,Dune by Frank Herbert,2.0,51.98
,2024-01-11,,Europe,,,Beauty Products,,129.99,New,,PayPal,Online,,Online,10011.0,Chanel No. 5 Perfume,1.0,129.99
,2024-01-12,,Asia,,,Sports,,199.99,New,,Credit Card,Online,,Online,10012.0,Babolat Pure Drive Tennis Racket,3.0,599.97
,2024-01-13,,North America,,,Electronics,,749.99,New,,Credit Card,Online,,Online,10013.0,Samsung Galaxy Tab S8,2.0,1499.98
,2024-01-14,,Europe,,,Home Appliances,,189.99,New,,PayPal,Online,,Online,10014.0,Keurig K-Elite Coffee Maker,1.0,189.99
,2024-01-15,,Asia,,,Clothing,,249.99,New,,Debit Card,Online,,Online,10015.0,North Face Down Jacket,2.0,499.98
,2024-01-16,,North America,,,Books,,35.99,New,,Credit Card,Online,,Online,10016.0,"Salt, Fat, Acid, Heat by Samin Nosrat",3.0,107.97
,2024-01-17,,Europe,,,Beauty Products,,399.99,New,,PayPal,Online,,Online,10017.0,Dyson Supersonic Hair Dryer,1.0,399.99
,2024-01-18,,Asia,,,Sports,,119.99,New,,Credit Card,Online,,Online,10018.0,Manduka PRO Yoga Mat,4.0,479.96
,2024-01-19,,North America,,,Electronics,,499.99,New,,Credit Card,Online,,Online,10019.0,Garmin Forerunner 945,2.0,999.98
,2024-01-20,,Europe,,,Home Appliances,,99.99,New,,PayPal,Online,,Online,10020.0,Ninja Professional Blender,1.0,99.99
,2024-01-21,,Asia,,,Clothing,,59.99,New,,Debit Card,Online,,Online,10021.0,Zara Summer Dress,3.0,179.97
,2024-01-22,,North America,,,Books,,22.99,New,,Credit Card,Online,,Online,10022.0,Gone Girl by Gillian Flynn,2.0,45.98
,2024-01-23,,Europe,,,Beauty Products,,49.99,New,,PayPal,Online,,Online,10023.0,Olay Regenerist Face Cream,1.0,49.99
,2024-01-24,,Asia,,,Sports,,29.99,New,,Credit Card,Online,,Online,10024.0,Adidas FIFA World Cup Football,3.0,89.97
,2024-01-25,,North America,,,Electronics,,299.99,New,,Credit Card,Online,,Online,10025.0,Bose QuietComfort 35 Headphones,1.0,299.99
,2024-01-26,,Europe,,,Home Appliances,,179.99,New,,PayPal,Online,,Online,10026.0,Panasonic NN-SN966S Microwave,1.0,179.99
,2024-01-27,,Asia,,,Clothing,,179.99,New,,Debit Card,Online,,Online,10027.0,Adidas Ultraboost Shoes,2.0,359.98
,2024-01-28,,North America,,,Books,,12.99,New,,Credit Card,Online,,Online,10028.0,Pride and Prejudice by Jane Austen,3.0,38.97
,2024-01-29,,Europe,,,Beauty Products,,29.99,New,,PayPal,Online,,Online,10029.0,MAC Ruby Woo Lipstick,1.0,29.99
,2024-01-30,,Asia,,,Sports,,129.99,New,,Credit Card,Online,,Online,10030.0,Nike Air Zoom Pegasus 37,2.0,259.98
,2024-01-31,,North America,,,Electronics,,349.99,New,,Credit Card,Online,,Online,10031.0,Sony WH-1000XM4 Headphones,2.0,699.98
,2024-02-01,,Europe,,,Home Appliances,,89.99,New,,PayPal,Online,,Online,10032.0,Instant Pot Duo,3.0,269.97
,2024-02-02,,Asia,,,Clothing,,29.99,New,,Debit Card,Online,,Online,10033.0,Under Armour HeatGear T-Shirt,5.0,149.95
,2024-02-03,,North America,,,Books,,19.99,New,,Credit Card,Online,,Online,10034.0,1984 by George Orwell,4.0,79.96
,2024-02-04,,Europe,,,Beauty Products,,39.99,New,,PayPal,Online,,Online,10035.0,L'Oreal Revitalift Serum,2.0,79.98
,2024-02-05,,Asia,,,Sports,,1895.0,New,,Credit Card,Online,,Online,10036.0,Peloton Bike,1.0,1895.0
,2024-02-06,,North America,,,Electronics,,399.99,New,,Credit Card,Online,,Online,10037.0,Apple Watch Series 8,3.0,1199.97
,2024-02-07,,Europe,,,Home Appliances,,799.99,New,,PayPal,Online,,Online,10038.0,Roomba i7+,2.0,1599.98
,2024-02-08,,Asia,,,Clothing,,59.99,New,,Debit Card,Online,,Online,10039.0,Columbia Fleece Jacket,4.0,239.96
,2024-02-09,,North America,,,Books,,24.99,New,,Credit Card,Online,,Online,10040.0,Harry Potter and the Sorcerer's Stone,3.0,74.97
,2024-02-10,,Europe,,,Beauty Products,,105.0,New,,PayPal,Online,,Online,10041.0,Estee Lauder Advanced Night Repair,1.0,105.0
,2024-02-11,,Asia,,,Sports,,129.99,New,,Credit Card,Online,,Online,10042.0,Fitbit Charge 5,2.0,259.98
,2024-02-12,,North America,,,Electronics,,399.99,New,,Credit Card,Online,,Online,10043.0,GoPro HERO10 Black,3.0,1199.97
,2024-02-13,,Europe,,,Home Appliances,,199.99,New,,PayPal,Online,,Online,10044.0,Nespresso VertuoPlus,1.0,199.99
,2024-02-14,,Asia,,,Clothing,,139.99,New,,Debit Card,Online,,Online,10045.0,Patagonia Better Sweater,2.0,279.98
,2024-02-15,,North America,,,Books,,32.5,New,,Credit Card,Online,,Online,10046.0,Becoming by Michelle Obama,4.0,130.0
,2024-02-16,,Europe,,,Beauty Products,,52.0,New,,PayPal,Online,,Online,10047.0,Clinique Moisture Surge,1.0,52.0
,2024-02-17,,Asia,,,Sports,,39.99,New,,Credit Card,Online,,Online,10048.0,Yeti Rambler Tumbler,6.0,239.94
,2024-02-18,,North America,,,Electronics,,129.99,New,,Credit Card,Online,,Online,10049.0,Kindle Paperwhite,2.0,259.98
,2024-02-19,,Europe,,,Home Appliances,,299.99,New,,PayPal,Online,,Online,10050.0,Breville Smart Oven,1.0,299.99
,2024-02-20,,Asia,,,Clothing,,154.99,New,,Debit Card,Online,,Online,10051.0,Ray-Ban Aviator Sunglasses,3.0,464.97
,2024-02-21,,North America,,,Books,,26.99,New,,Credit Card,Online,,Online,10052.0,The Silent Patient by Alex Michaelides,2.0,53.98
,2024-02-22,,Europe,,,Beauty Products,,49.0,New,,PayPal,Online,,Online,10053.0,Shiseido Ultimate Sun Protector,1.0,49.0
,2024-02-23,,Asia,,,Sports,,49.99,New,,Credit Card,Online,,Online,10054.0,Titleist Pro V1 Golf Balls,5.0,249.95
,2024-02-24,,North America,,,Electronics,,59.99,New,,Credit Card,Online,,Online,10055.0,Anker PowerCore Portable Charger,4.0,239.96
,2024-02-25,,Europe,,,Home Appliances,,499.99,New,,PayPal,Online,,Online,10056.0,KitchenAid Artisan Stand Mixer,1.0,499.99
,2024-02-26,,Asia,,,Clothing,,29.99,New,,Debit Card,Online,,Online,10057.0,Calvin Klein Boxer Briefs,5.0,149.95
,2024-02-27,,North America,,,Books,,28.0,New,,Credit Card,Online,,Online,10058.0,Educated by Tara Westover,3.0,84.0
,2024-02-28,,Europe,,,Beauty Products,,23.0,New,,PayPal,Online,,Online,10059.0,Anastasia Beverly Hills Brow Wiz,2.0,46.0
,2024-02-29,,Asia,,,Sports,,349.0,New,,Credit Card,Online,,Online,10060.0,Hyperice Hypervolt Massager,1.0,349.0
,2024-03-01,,North America,,,Electronics,,299.99,New,,Credit Card,Online,,Online,10061.0,Nintendo Switch,3.0,899.97
,2024-03-02,,Europe,,,Home Appliances,,199.99,New,,PayPal,Online,,Online,10062.0,Philips Airfryer XXL,2.0,399.98
,2024-03-03,,Asia,,,Clothing,,9.99,New,,Debit Card,Online,,Online,10063.0,Hanes ComfortSoft T-Shirt,10.0,99.9
,2024-03-04,,North America,,,Books,,18.99,New,,Credit Card,Online,,Online,10064.0,Where the Crawdads Sing by Delia Owens,4.0,75.96
,2024-03-05,,Europe,,,Beauty Products,,102.0,New,,PayPal,Online,,Online,10065.0,Lancome La Vie Est Belle,1.0,102.0
,2024-03-06,,Asia,,,Sports,,299.99,New,,Credit Card,Online,,Online,10066.0,Garmin Edge 530,2.0,599.98
,2024-03-07,,North America,,,Electronics,,1199.99,New,,Credit Card,Online,,Online,10067.0,Samsung QLED 4K TV,1.0,1199.99
,2024-03-08,,Europe,,,Home Appliances,,219.99,New,,PayPal,Online,,Online,10068.0,Eufy RoboVac 11S,3.0,659.97
,2024-03-09,,Asia,,,Clothing,,59.99,New,,Debit Card,Online,,Online,10069.0,Puma Suede Classic Sneakers,4.0,239.96
,2024-03-10,,North America,,,Books,,10.99,New,,Credit Card,Online,,Online,10070.0,The Great Gatsby by F. Scott Fitzgerald,2.0,21.98
,2024-03-11,,Europe,,,Beauty Products,,78.0,New,,PayPal,Online,,Online,10071.0,Drunk Elephant C-Firma Day Serum,1.0,78.0
,2024-03-12,,Asia,,,Sports,,129.99,New,,Credit Card,Online,,Online,10072.0,Nike Metcon 6,3.0,389.97
,2024-03-13,,North America,,,Electronics,,1599.99,New,,Credit Card,Online,,Online,10073.0,HP Spectre x360 Laptop,1.0,1599.99
,2024-03-14,,Europe,,,Home Appliances,,899.99,New,,PayPal,Online,,Online,10074.0,De'Longhi Magnifica Espresso Machine,1.0,899.99
,2024-03-15,,Asia,,,Clothing,,49.99,New,,Debit Card,Online,,Online,10075.0,Tommy Hilfiger Polo Shirt,5.0,249.95
,2024-03-16,,North America,,,Books,,14.99,New,,Credit Card,Online,,Online,10076.0,To Kill a Mockingbird by Harper Lee,4.0,59.96
,2024-03-17,,Europe,,,Beauty Products,,16.0,New,,PayPal,Online,,Online,10077.0,Glossier Boy Brow,2.0,32.0
,2024-03-18,,Asia,,,Sports,,69.99,New,,Credit Card,Online,,Online,10078.0,Rogue Fitness Kettlebell,3.0,209.97
,2024-03-19,,North America,,,Electronics,,249.99,New,,Credit Card,Online,,Online,10079.0,Apple AirPods Pro,2.0,499.98
,2024-03-20,,Europe,,,Home Appliances,,499.99,New,,PayPal,Online,,Online,10080.0,Dyson Pure Cool Link,1.0,499.99
,2024-03-21,,Asia,,,Clothing,,89.99,New,,Debit Card,Online,,Online,10081.0,Levi's Trucker Jacket,2.0,179.98
,2024-03-22,,North America,,,Books,,12.99,New,,Credit Card,Online,,Online,10082.0,The Hobbit by J.R.R. Tolkien,3.0,38.97
,2024-03-23,,Europe,,,Beauty Products,,100.0,New,,PayPal,Online,,Online,10083.0,Charlotte Tilbury Magic Cream,1.0,100.0
,2024-03-24,,Asia,,,Sports,,24.99,New,,Credit Card,Online,,Online,10084.0,Spalding NBA Street Basketball,6.0,149.94
,2024-03-25,,North America,,,Electronics,,99.99,New,,Credit Card,Online,,Online,10085.0,Ring Video Doorbell,1.0,99.99
,2024-03-26,,Europe,,,Home Appliances,,1299.99,New,,PayPal,Online,,Online,10086.0,LG OLED TV,2.0,2599.98
,2024-03-27,,Asia,,,Clothing,,79.99,New,,Debit Card,Online,,Online,10087.0,Uniqlo Ultra Light Down Jacket,3.0,239.97
,2024-03-28,,North America,,,Books,,13.99,New,,Credit Card,Online,,Online,10088.0,The Catcher in the Rye by J.D. Salinger,4.0,55.96
,2024-03-29,,Europe,,,Beauty Products,,105.0,New,,PayPal,Online,,Online,10089.0,Sunday Riley Good Genes,1.0,105.0
,2024-03-30,,Asia,,,Sports,,129.99,New,,Credit Card,Online,,Online,10090.0,On Running Cloud Shoes,2.0,259.98
,2024-03-31,,North America,,,Electronics,,99.99,New,,Credit Card,Online,,Online,10091.0,Logitech MX Master 3 Mouse,2.0,199.98
,2024-04-01,,Europe,,,Home Appliances,,179.99,New,,PayPal,Online,,Online,10092.0,Instant Pot Duo Crisp,1.0,179.99
,2024-04-02,,Asia,,,Clothing,,79.99,New,,Debit Card,Online,,Online,10093.0,Adidas Originals Superstar Sneakers,4.0,319.96
,2024-04-03,,North America,,,Books,,14.99,New,,Credit Card,Online,,Online,10094.0,The Alchemist by Paulo Coelho,3.0,44.97
,2024-04-04,,Europe,,,Beauty Products,,68.0,New,,PayPal,Online,,Online,10095.0,Tatcha The Water Cream,1.0,68.0
,2024-04-05,,Asia,,,Sports,,999.99,New,,Credit Card,Online,,Online,10096.0,Garmin Fenix 6X Pro,1.0,999.99
,2024-04-06,,North America,,,Electronics,,299.99,New,,Credit Card,Online,,Online,10097.0,Bose SoundLink Revolve+ Speaker,3.0,899.97
,2024-04-07,,Europe,,,Home Appliances,,349.99,New,,PayPal,Online,,Online,10098.0,Vitamix Explorian Blender,1.0,349.99
,2024-04-08,,Asia,,,Clothing,,19.99,New,,Debit Card,Online,,Online,10099.0,Gap Essential Crewneck T-Shirt,6.0,119.94
,2024-04-09,,North America,,,Books,,12.99,New,,Credit Card,Online,,Online,10100.0,The Power of Now by Eckhart Tolle,2.0,25.98
,2024-04-10,,Europe,,,Beauty Products,,82.0,New,,PayPal,Online,,Online,10101.0,Kiehl's Midnight Recovery Concentrate,1.0,82.0
,2024-04-11,,Asia,,,Sports,,109.99,New,,Credit Card,Online,,Online,10102.0,Under Armour HOVR Sonic 4 Shoes,2.0,219.98
,2024-04-12,,North America,,,Electronics,,3899.99,New,,Credit Card,Online,,Online,10103.0,Canon EOS R5 Camera,1.0,3899.99
,2024-04-13,,Europe,,,Home Appliances,,349.99,New,,PayPal,Online,,Online,10104.0,Shark IQ Robot Vacuum,2.0,699.98
,2024-04-14,,Asia,,,Clothing,,39.99,New,,Debit Card,Online,,Online,10105.0,H&M Slim Fit Jeans,3.0,119.97
,2024-04-15,,North America,,,Books,,10.99,New,,Credit Card,Online,,Online,10106.0,The Girl on the Train by Paula Hawkins,4.0,43.96
,2024-04-16,,Europe,,,Beauty Products,,6.5,New,,PayPal,Online,,Online,10107.0,The Ordinary Niacinamide Serum,1.0,6.5
,2024-04-17,,Asia,,,Sports,,399.99,New,,Credit Card,Online,,Online,10108.0,Bowflex SelectTech 552 Dumbbells,1.0,399.99
,2024-04-18,,North America,,,Electronics,,229.99,New,,Credit Card,Online,,Online,10109.0,Google Nest Hub Max,2.0,459.98
,2024-04-19,,Europe,,,Home Appliances,,159.99,New,,PayPal,Online,,Online,10110.0,Cuisinart Griddler Deluxe,1.0,159.99
,2024-04-20,,Asia,,,Clothing,,14.99,New,,Debit Card,Online,,Online,10111.0,Old Navy Relaxed-Fit T-Shirt,4.0,59.96
,2024-04-21,,North America,,,Books,,18.99,New,,Credit Card,Online,,Online,10112.0,Sapiens: A Brief History of Humankind by Yuval Noah Harari,2.0,37.98
,2024-04-22,,Europe,,,Beauty Products,,15.0,New,,PayPal,Online,,Online,10113.0,Biore UV Aqua Rich Watery Essence Sunscreen,1.0,15.0
,2024-04-23,,Asia,,,Sports,,229.95,New,,Credit Card,Online,,Online,10114.0,Fitbit Versa 3,3.0,689.85
,2024-04-24,,North America,,,Electronics,,249.99,New,,Credit Card,Online,,Online,10115.0,Amazon Echo Show 10,1.0,249.99
,2024-04-25,,Europe,,,Home Appliances,,299.95,New,,PayPal,Online,,Online,10116.0,Breville Smart Grill,2.0,599.9
,2024-04-26,,Asia,,,Clothing,,49.99,New,,Debit Card,Online,,Online,10117.0,Gap High Rise Skinny Jeans,3.0,149.97
,2024-04-27,,North America,,,Books,,16.99,New,,Credit Card,Online,,Online,10118.0,Atomic Habits by James Clear,4.0,67.96
,2024-04-28,,Europe,,,Beauty Products,,14.99,New,,PayPal,Online,,Online,10119.0,CeraVe Hydrating Facial Cleanser,2.0,29.98
,2024-04-29,,Asia,,,Sports,,249.99,New,,Credit Card,Online,,Online,10120.0,YETI Hopper Flip Portable Cooler,1.0,249.99
,2024-04-30,,North America,,,Electronics,,599.99,New,,Credit Card,Online,,Online,10121.0,Apple iPad Air,2.0,1199.98
,2024-05-01,,Europe,,,Home Appliances,,89.99,New,,PayPal,Online,,Online,10122.0,Hamilton Beach FlexBrew Coffee Maker,1.0,89.99
,2024-05-02,,Asia,,,Clothing,,12.99,New,,Debit Card,Online,,Online,10123.0,Forever 21 Graphic Tee,5.0,64.95
,2024-05-03,,North America,,,Books,,14.99,New,,Credit Card,Online,,Online,10124.0,The Subtle Art of Not Giving a F*ck by Mark Manson,3.0,44.97
,2024-05-04,,Europe,,,Beauty Products,,30.0,New,,PayPal,Online,,Online,10125.0,NARS Radiant Creamy Concealer,1.0,30.0
,2024-05-05,,Asia,,,Sports,,199.99,New,,Credit Card,Online,,Online,10126.0,Yeti Roadie 24 Cooler,1.0,199.99
,2024-05-06,,North America,,,Electronics,,499.99,New,,Credit Card,Online,,Online,10127.0,Sony PlayStation 5,1.0,499.99
,2024-05-07,,Europe,,,Home Appliances,,399.99,New,,PayPal,Online,,Online,10128.0,Dyson Supersonic Hair Dryer,2.0,799.98
,2024-05-08,,Asia,,,Clothing,,98.0,New,,Debit Card,Online,,Online,10129.0,Lululemon Align Leggings,3.0,294.0
,2024-05-09,,North America,,,Books,,8.99,New,,Credit Card,Online,,Online,10130.0,The Four Agreements by Don Miguel Ruiz,2.0,17.98
,2024-05-10,,Europe,,,Beauty Products,,36.0,New,,PayPal,Online,,Online,10131.0,Fenty Beauty Killawatt Highlighter,1.0,36.0
,2024-05-11,,Asia,,,Sports,,39.95,New,,Credit Card,Online,,Online,10132.0,Hydro Flask Wide Mouth Water Bottle,4.0,159.8
,2024-05-12,,North America,,,Electronics,,1299.99,New,,Credit Card,Online,,Online,10133.0,Microsoft Surface Laptop 4,1.0,1299.99
,2024-05-13,,Europe,,,Home Appliances,,79.99,New,,PayPal,Online,,Online,10134.0,Keurig K-Mini Coffee Maker,2.0,159.98
,2024-05-14,,Asia,,,Clothing,,34.99,New,,Debit Card,Online,,Online,10135.0,Gap Crewneck Sweatshirt,4.0,139.96
,2024-05-15,,North America,,,Books,,9.99,New,,Credit Card,Online,,Online,10136.0,Think and Grow Rich by Napoleon Hill,3.0,29.97
,2024-05-16,,Europe,,,Beauty Products,,6.8,New,,PayPal,Online,,Online,10137.0,The Ordinary Hyaluronic Acid Serum,1.0,6.8
,2024-05-17,,Asia,,,Sports,,99.95,New,,Credit Card,Online,,Online,10138.0,Fitbit Inspire 2,2.0,199.9
,2024-05-18,,North America,,,Electronics,,1499.99,New,,Credit Card,Online,,Online,10139.0,Samsung Odyssey G9 Gaming Monitor,1.0,1499.99
,2024-05-19,,Europe,,,Home Appliances,,139.99,New,,PayPal,Online,,Online,10140.0,Instant Pot Ultra,1.0,139.99
,2024-05-20,,Asia,,,Clothing,,44.99,New,,Debit Card,Online,,Online,10141.0,Adidas Essential Track Pants,3.0,134.97
,2024-05-21,,North America,,,Books,,11.99,New,,Credit Card,Online,,Online,10142.0,The Power of Habit by Charles Duhigg,2.0,23.98
,2024-05-22,,Europe,,,Beauty Products,,29.5,New,,PayPal,Online,,Online,10143.0,Clinique Dramatically Different Moisturizing Lotion,1.0,29.5
,2024-05-23,,Asia,,,Sports,,299.99,New,,Credit Card,Online,,Online,10144.0,YETI Tundra 45 Cooler,1.0,299.99
,2024-05-24,,North America,,,Electronics,,549.0,New,,Credit Card,Online,,Online,10145.0,Apple AirPods Max,1.0,549.0
,2024-05-25,,Europe,,,Home Appliances,,199.95,New,,PayPal,Online,,Online,10146.0,Cuisinart Coffee Center,2.0,399.9
,2024-05-26,,Asia,,,Clothing,,98.0,New,,Debit Card,Online,,Online,10147.0,Levi's Sherpa Trucker Jacket,2.0,196.0
,2024-05-27,,North America,,,Books,,10.99,New,,Credit Card,Online,,Online,10148.0,The Outsiders by S.E. Hinton,3.0,32.97
,2024-05-28,,Europe,,,Beauty Products,,25.0,New,,PayPal,Online,,Online,10149.0,Laneige Water Sleeping Mask,1.0,25.0
,2024-05-29,,Asia,,,Sports,,149.99,New,,Credit Card,Online,,Online,10150.0,Bose SoundSport Wireless Earbuds,2.0,299.98
,2024-05-30,,North America,,,Electronics,,349.99,New,,Credit Card,Online,,Online,10151.0,Sony WH-1000XM4 Headphones,1.0,349.99
,2024-05-31,,Europe,,,Home Appliances,,199.99,New,,PayPal,Online,,Online,10152.0,Ninja Foodi Pressure Cooker,2.0,399.98
,2024-06-01,,Asia,,,Clothing,,54.99,New,,Debit Card,Online,,Online,10153.0,Nike Sportswear Club Fleece Hoodie,3.0,164.97
,2024-06-02,,North America,,,Books,,16.99,New,,Credit Card,Online,,Online,10154.0,The Night Circus by Erin Morgenstern,2.0,33.98
,2024-06-03,,Europe,,,Beauty Products,,59.0,New,,PayPal,Online,,Online,10155.0,GlamGlow Supermud Clearing Treatment,1.0,59.0
,2024-06-04,,Asia,,,Sports,,299.99,New,,Credit Card,Online,,Online,10156.0,Garmin Forerunner 245,1.0,299.99
,2024-06-05,,North America,,,Electronics,,899.99,New,,Credit Card,Online,,Online,10157.0,Google Pixel 6 Pro,1.0,899.99
,2024-06-06,,Europe,,,Home Appliances,,499.95,New,,PayPal,Online,,Online,10158.0,Breville Nespresso Creatista Plus,1.0,499.95
,2024-06-07,,Asia,,,Clothing,,24.99,New,,Debit Card,Online,,Online,10159.0,Under Armour Tech 2.0 T-Shirt,4.0,99.96
,2024-06-08,,North America,,,Books,,7.99,New,,Credit Card,Online,,Online,10160.0,The Art of War by Sun Tzu,3.0,23.97
,2024-06-09,,Europe,,,Beauty Products,,36.0,New,,PayPal,Online,,Online,10161.0,Youth to the People Superfood Antioxidant Cleanser,1.0,36.0
,2024-06-10,,Asia,,,Sports,,34.99,New,,Credit Card,Online,,Online,10162.0,TriggerPoint GRID Foam Roller,2.0,69.98
,2024-06-11,,North America,,,Electronics,,1199.99,New,,Credit Card,Online,,Online,10163.0,Apple MacBook Air,1.0,1199.99
,2024-06-12,,Europe,,,Home Appliances,,199.99,New,,PayPal,Online,,Online,10164.0,Cuisinart Custom 14-Cup Food Processor,1.0,199.99
,2024-06-13,,Asia,,,Clothing,,29.99,New,,Debit Card,Online,,Online,10165.0,Adidas 3-Stripes Shorts,5.0,149.95
,2024-06-14,,North America,,,Books,,8.99,New,,Credit Card,Online,,Online,10166.0,The Hunger Games by Suzanne Collins,4.0,35.96
,2024-06-15,,Europe,,,Beauty Products,,16.99,New,,PayPal,Online,,Online,10167.0,Neutrogena Hydro Boost Water Gel,1.0,16.99
,2024-06-16,,Asia,,,Sports,,49.99,New,,Credit Card,Online,,Online,10168.0,Yeti Rambler Bottle,3.0,149.97
,2024-06-17,,North America,,,Electronics,,699.99,New,,Credit Card,Online,,Online,10169.0,Samsung Odyssey G7 Gaming Monitor,1.0,699.99
,2024-06-18,,Europe,,,Home Appliances,,139.99,New,,PayPal,Online,,Online,10170.0,Instant Pot Duo Evo Plus,2.0,279.98
,2024-06-19,,Asia,,,Clothing,,34.99,New,,Debit Card,Online,,Online,10171.0,Nike Tempo Running Shorts,3.0,104.97
,2024-06-20,,North America,,,Books,,9.99,New,,Credit Card,Online,,Online,10172.0,The Girl with the Dragon Tattoo by Stieg Larsson,2.0,19.98
,2024-06-21,,Europe,,,Beauty Products,,29.5,New,,PayPal,Online,,Online,10173.0,Paula's Choice Skin Perfecting 2% BHA Liquid Exfoliant,1.0,29.5
,2024-06-22,,Asia,,,Sports,,699.99,New,,Credit Card,Online,,Online,10174.0,Bowflex SelectTech 1090 Adjustable Dumbbells,1.0,699.99
,2024-06-23,,North America,,,Electronics,,49.99,New,,Credit Card,Online,,Online,10175.0,Amazon Fire TV Stick 4K,3.0,149.97
,2024-06-24,,Europe,,,Home Appliances,,49.99,New,,PayPal,Online,,Online,10176.0,Crock-Pot 6-Quart Slow Cooker,2.0,99.98
,2024-06-25,,Asia,,,Clothing,,14.9,New,,Debit Card,Online,,Online,10177.0,Uniqlo Airism Mesh Boxer Briefs,4.0,59.6
,2024-06-26,,North America,,,Books,,11.99,New,,Credit Card,Online,,Online,10178.0,The Sun Also Rises by Ernest Hemingway,3.0,35.97
,2024-06-27,,Europe,,,Beauty Products,,34.0,New,,PayPal,Online,,Online,10179.0,First Aid Beauty Ultra Repair Cream,2.0,68.0
,2024-06-28,,Asia,,,Sports,,146.0,New,,Credit Card,Online,,Online,10180.0,Oakley Holbrook Sunglasses,1.0,146.0
,2024-06-29,,North America,,,Electronics,,649.99,New,,Credit Card,Online,,Online,10181.0,Google Pixelbook Go,1.0,649.99
,2024-06-30,,Europe,,,Home Appliances,,399.99,New,,PayPal,Online,,Online,10182.0,Dyson V8 Absolute,1.0,399.99
